ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
1680,active,The Employment and Wage Effects of Mergers and Acquisitions,maryland,2020,,xi he,a 22 percent increase in the german minimum wage nothing crazy,,JO,PB,SSRN Electronic Journal,2025,,,,
1681,completed,Evaluating Multiple File Matching Methodologies,censushq,2016,2018,andreana able,can chatgpt evaluate research quality,,JO,PB,Journal of Data and Information Science,2018,4,9,2,1-21
1681,completed,Evaluating Multiple File Matching Methodologies,censushq,2016,2018,andreana able,rate memory trade off for caching and delivery of correlated sources,,PR,PB,2016 IEEE 37th Sarnoff Symposium,2018,9,,,1-2
1691,completed,Local Multiplier Effect,dallas,2018,2022,yichen su,face it yourselves an llm based two stage strategy to localize configuration errors via logs,,PR,PB,Proceedings of the 33rd ACM SIGSOFT International Symposium on Software Testing and Analysis,2022,9,,,13-25
1691,completed,Local Multiplier Effect,dallas,2018,2022,yichen su,network aware optimization of distributed learning for fog computing,,PR,PB,IEEE INFOCOM 2020 - IEEE Conference on Computer Communications,2022,7,,,
1694,completed,,stanford,,,nicholas a bloom,the distributed bloom filter,,PR,PB,2015 IEEE International Conference on Smart City/SocialCom/SustainCom (SmartCity),2023,12,,,1073-1078
1719,active,Civil service reforms - evidence from US municipalities,boston,2017,,arianna ornaghi,deriving the number of jobs in proximity services from the number of inhabitants in french rural municipalities,,JO,PB,PLoS ONE,2012,7,7,7,e40001
1719,active,Civil service reforms - evidence from US municipalities,boston,2017,,arianna ornaghi,zoning in american cities are reforms making a difference an ai based analysis,,JO,PB,Nature Cities,2025,4,2,4,304-315
1727,completed,"Determinants of Marriage, Fertility, and Migration Decisions",michigan,2016,2023,joelle h abramowitz,an empirical study on fertility proposals using multi grained topic analysis methods,,BO,PB,ICME-13 Monographs,2023,,,,619-621
1727,completed,"Determinants of Marriage, Fertility, and Migration Decisions",michigan,2016,2023,joelle h abramowitz,in the beginning there were n agents founding and amending a constitution,,BO,PB,Lecture Notes in Computer Science,2023,,,,119-131
1727,completed,"Determinants of Marriage, Fertility, and Migration Decisions",michigan,2016,2023,joelle h abramowitz,the effect of financial resources on fertility evidence from administrative data on lottery winners,,JO,PB,SSRN Electronic Journal,2023,,,,
1737,completed,"Exact Date of Birth, Education, and Voter Turnout",chicago,2017,2022,jorg l spenkuch,three quantitative predictions based on past regularities about voter turnout at the french 2009 european election,,JO,PB,Comparative Political Studies,2022,6,56,14,2231-2268
1745,completed,,baruch,,,hongwei xu,bem balanced and entropy based mix for long tailed semi supervised learning,,PR,PB,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2022,6,,,22893-22903
1745,completed,,baruch,,,hongwei xu,small area shrinkage estimation,,JO,PB,Statistical Science,2022,2,27,1,
1746,completed,Weighting Factor Development Using the Census of Retail Trade,triangle,2018,2022,satkartar kinney,fractional imputation in survey sampling a comparative review,,JO,PB,Statistical Science,2022,8,31,3,
1746,completed,Weighting Factor Development Using the Census of Retail Trade,triangle,2018,2022,satkartar kinney,trade offs between ranking objectives reduced form evidence and structural estimation,,JO,PB,Economic Modelling,2022,9,81,,621-639
1748,completed,Validating Estimates of Migration Status among Asian Immigrants in Representative Data Sources,irvine,2017,2020,annie e ro,using administrative data to improve the estimation of immigration to local areas in england,,JO,PB,Journal of the Royal Statistical Society Series A: Statistics in Society,2020,3,173,4,707-731
1751,active,Household Spatial Sorting Impacts of the Housing and Financial Crisis,nebraska,2018,,john e anderson,credit crunch the role of household lending capacity in the dutch housing boom and bust 1995 2018,,JO,PB,Journal of Planning Education and Research,2012,2,32,1,116-118
1756,active,The Snowball Effect of Top-income Inequality,chicago,2017,,joshua d gottlieb,the snowball stratosphere,,JO,PB,Journal of Geophysical Research: Atmospheres,2019,11,124,22,11819-11836
1762,completed,,baruch,,,ben hyman,duration dependence and heterogeneity learning from early notice of layoff,,PO,PB,,2024,,,,
1785,active,"Farms or Factories? Trade, Reallocation, and General Equilibrium Adaptation  to the Global Productivity Impacts of Extreme Weather",chicago,2018,,ishan nath,the heterogeneous impact of the eu canada agreement with causal machine learning,,PO,PB,,2024,,,,
1787,active,The Effect of Affirmative Action on Workers' Outcomes,yale,2017,,noriko amano,tracking control foe multi agent systems using broadcast signals based on positive realness,,PR,PB,2022 7th International Conference on Mechanical Engineering and Robotics Research (ICMERR),2022,12,,,33-39
1802,active,Estimating Two-Sided Assignment Models Using LEHD Data,colorado,2017,,richard k mansfield,multivariate spatio temporal models for high dimensional areal data with application to longitudinal employer household dynamics,,JO,PB,The Annals of Applied Statistics,2015,12,9,4,
1806,active,,triangle,,,ted d mouw,strategic responses to technological change evidence from online labor markets,,BO,PB,,1998,,,,
1808,completed,The role of idiosyncratic factors as determinants of aggregate outcomes,fed board,2018,2024,chen yeh,cross sectional dependence in idiosyncratic volatility,,JO,PB,Korean Journal of Financial Studies,2024,6,47,3,471-503
1808,completed,The role of idiosyncratic factors as determinants of aggregate outcomes,fed board,2018,2024,chen yeh,economic forces in stock returns,,JO,PB,Pakistan Journal of Humanities and Social Sciences,2024,9,7,3,281-302
1814,active,Organizational Policies and Corporate Disclosure Quality,missouri,2018,,maryjane r rabier,paradigm shift in sustainability disclosure analysis empowering stakeholders with chatreport a language model based tool,,JO,PB,SSRN Electronic Journal,2023,,,,
1819,active,"Wage Changes, Net and Gross Employment Flows",atlanta,2018,,david g wiczer,economic development and inequality a complex system analysis,,JO,PB,PLOS ONE,2017,9,12,9,e0182774
1831,active,,texas,,,xiao cen,the mortgage cash flow channel how rising interest rates impact household consumption,,PO,PB,,2024,,,,
1831,active,,texas,,,xiao cen,insurance valuation a computable multi period cost of capital approach,,JO,PB,Insurance: Mathematics and Economics,2017,1,72,,250-264
1831,active,,texas,,,xiao cen,simulate and optimise a two layer mortgage simulator for designing novel mortgage assistance products,,PR,PB,Proceedings of the 5th ACM International Conference on AI in Finance,2024,11,,,761-769
1833,active,Volunteering and Community Context,atlanta,2017,,laurie paarlberg,defacing the map cartographic vandalism in the digital commons,,JO,PB,The Cartographic Journal,2014,5,51,3,214-224
1835,completed,,texas,,,craig carpenter,automatic estimation of simultaneous interpreter performance,,PR,PB,Proceedings of the 56th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers),2023,,,,662-666
1835,completed,,texas,,,craig carpenter,anomaly detection of particle orbit in accelerator using lstm deep learning technology,,PR,PB,"2024 4th International Conference on Innovative Research in Applied Science, Engineering and Technology (IRASET)",2023,5,,,1-6
1849,active,,wisconsin,,,jason fletcher,competing for attention the effect of talk radio on elections and political polarization in the us,,JO,PB,SSRN Electronic Journal,2022,,,,
1849,active,,wisconsin,,,jason fletcher,a scalable two stage bayesian approach accounting for exposure measurement error in environmental epidemiology,,JO,PB,Biostatistics,2024,10,26,1,
1854,completed,,michigan,,,martha j bailey,a generalist automated alfalfa baryonic tully fisher relation,,JO,PB,The Astrophysical Journal,2023,6,950,2,87
1854,completed,,michigan,,,martha j bailey,bayesian spatial change of support for count valued survey data,,JO,PB,Journal of the American Statistical Association,2023,4,111,514,472-487
1866,completed,A Polygon-Based Approach to Spatial Network Allocation:  Optimal Facility Location Modeling and Network Analysis,atlanta,2018,2021,james d gaboardi,a super fast distributed algorithm for bipartite metric facility location,,BO,PB,Lecture Notes in Computer Science,2021,,,,522-536
1866,completed,A Polygon-Based Approach to Spatial Network Allocation:  Optimal Facility Location Modeling and Network Analysis,atlanta,2018,2021,james d gaboardi,super fast distributed algorithms for metric facility location,,BO,PB,Lecture Notes in Computer Science,2021,,,,428-439
1866,completed,A Polygon-Based Approach to Spatial Network Allocation:  Optimal Facility Location Modeling and Network Analysis,atlanta,2018,2021,james d gaboardi,dynamic facility location via exponential clocks,,PR,PB,Proceedings of the Twenty-Sixth Annual ACM-SIAM Symposium on Discrete Algorithms,2021,12,,,708-721
1871,active,Organizational Task Environment and Returns to Inventory Leanness,boston,2022,,cuneyt eroglu,autonomous aerial robotic surveying and mapping with application to construction operations,,DI,UP,,None,None,,,
1873,active,The Welfare Implications of Corporate Policy,colorado,2018,,ryan c lewis,voluntary disclosure and personalized pricing,,JO,PB,The Review of Economic Studies,2022,7,90,2,538-571
1877,active,,nebraska,,,daniel tannenbaum,an economical business cycle model,,JO,PB,SSRN Electronic Journal,2014,,,,
1881,active,,maryland,,,sandra newman,investigating the effects of housing instability on depression anxiety and mental health treatment in childhood and adolescence,,BO,PB,Handbook of Developmental Psychopathology,2000,,,,531-548
1888,completed,"Place and Cohort of Birth, Program Availability, and the Measurement of Labor Market Outcomes",texas,2018,2024,andrew barr,labor market outcomes and early schooling evidence from school entry policies using exact date of birth,,BO,PB,,2024,1,,,
1899,completed,Locational Attainment and Residential Segregation of Foreign-Born and Native-Born Blacks,missouri,2018,2022,nicole jones,multifractal analysis of racially constrained population patterns and residential segregation in the us cities,,JO,PB,Nature Cities,2022,2,1,3,194-204
1901,active,How Do Households Relocate in Response to the Changes in Moving Costs? ,colorado,2020,,jared carbone,development of current estimated household data and agent based simulation of the future population distribution of households in japan,,JO,PB,"Computers, Environment and Urban Systems",2022,12,98,,101873
1901,active,How Do Households Relocate in Response to the Changes in Moving Costs? ,colorado,2020,,jared carbone,power to the teens a model of parents and teens collective labor supply,,JO,PB,Diabetes Spectrum,2002,1,15,1,6-8
1908,completed,,baruch,,,xavier a giroud,import competition and domestic vertical integration theory and evidence from chinese firms,,JO,PB,Applied Economics,2024,3,,,1-18
1908,completed,,baruch,,,xavier a giroud,production networks and war,,JO,PB,SSRN Electronic Journal,2024,,,,
