ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages
2680,active,The Consequences of the Design of Social Safety Net Programs,michigan,2022,,lea bart,completeness thresholds for memory safety of array traversing programs,,PR,PB,Proceedings of the 12th ACM SIGPLAN International Workshop on the State Of the Art in Program Analysis,2023,6,,,47-54
2686,active,The Role of Financial Technologies in the U.S. Banking Industry,baruch,2022,,diana weng,evaluating utility in synthetic banking microdata applications,,JO,PB,Geographical and Environmental Modelling,2001,11,5,2,177-200
2689,active,Reconciling the Quantitative Gap in Measuring the Social Costs of Gentrification: Evidence from the American Housing Survey,atlanta,2022,,aj golio,deep contrastive learning for feature alignment insights from housing household relationship inference,,JO,PB,IEEE Transactions on Image Processing,2024,,33,,4377-4390
2693,active,,irvine,,,david neumark,machine learning analysis of the impact of increasing the minimum wage on income inequality in spain from 2001 to 2021,,JO,PB,Recent Progress in Science and Engineering,2025,3,01,01,1-13
2695,active,The Impact of Childhood Medicaid Eligibility on Future Criminal Involvement,chicago,2022,,ethan jenkins,causal exposure response curve estimation with surrogate confounders a study of air pollution and children s health in medicaid claims data,,JO,PB,Journal of Causal Inference,2013,12,1,2,171-192
2697,active,Can Unexploited Monopsony Power be Used to Counteract Income Tax Policy?,atlanta,2023,,alexander siebert,tax mechanisms and gradient flows,,RE,PB,,2019,5,,,
2699,active,Hyper-Local Economic Ecosystems,colorado,2022,,kassandra m mclean,business and regulatory responses to artificial intelligence dynamic regulation innovation ecosystems and the strategic management of disruptive technology,,JO,PB,SSRN Electronic Journal,2022,,,,
2699,active,Hyper-Local Economic Ecosystems,colorado,2022,,kassandra m mclean,global evidence on the income elasticity of willingness to pay relative price changes and public natural capital values,,PO,PB,,2024,,,,
2703,active,,cornell,,,matthew s hall,hyperspectral unmixing overview geometrical statistical and sparse regression based approaches,,JO,PB,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,2012,4,5,2,354-379
2705,active,Evidence from National Surveys on STEM Workforce Development for Diverse Young Adults,berkeley,2023,,byeongdon oh,remote mentoring young females in stem through magic,,JO,PB,Gifted Child Today,2005,1,28,1,14-21
2706,active,Effects of Access to Early Childhood Education on Determinants of Mothers' Human Capital Investments,utah,2022,,riley wilson,understanding childhood vulnerability in the city of surrey,,ED,PB,,1998,,,,
2711,active,Barriers and Solutions for Small and Medium Sized Manufacturers' Collaborative Robot Adoption,atlanta,2023,,nancey g leigh,situated live programming for human robot collaboration,,PR,PB,The 34th Annual ACM Symposium on User Interface Software and Technology,2021,10,,,
2715,active,"Labor Market Power, Corporate Financing, and Interest Rate Shocks",minnesota,2022,,richard thakor,quantitative law describing market dynamics before and after interest rate change,,JO,PB,Physical Review E,2010,6,81,6,
2744,active,Factor aging and technology adoption,kentucky,2023,,minsu ko,expanding scanning frequency range of josephson parametric amplifier axion haloscope readout with schottky diode bias circuit,,PR,PB,2023 IEEE 24th International Conference of Young Professionals in Electron Devices and Materials (EDM),2023,6,,,810-813
2762,active,"Supply Chains, Shocks, and the Real Economy",dallas,2023,,nuri ersahin,a data driven econo financial stress testing framework to estimate the effect of supply chain networks on financial systemic risk,,PO,PB,,2025,,,,
2763,active,Distributional Consequences of Electrifying the Trucking Industry,cornell,2022,,cuicui chen,facilitating battery swapping services for freight trucks with spatial temporal demand prediction,,PR,PB,2023 IEEE International Conference on Energy Internet (ICEI),2023,10,,,340-345
2768,active,"Tariff Actions, Supply Chains, and Company Outcomes",florida,2023,,tao li,forecasting automotive supply chain shortfalls with heterogeneous time series,,JO,PB,Industrial Management &amp; Data Systems,2015,4,115,3,419-435
2776,active,Long-Term Effect of Prenatal Exposure to Radiation,cornell,2023,,qingli fan,same environment stratified impacts air pollution extreme temperatures and birth weight in south china,,JO,PB,Social Science Research,2022,7,105,,102691
2793,active,,berkeley,,,conrad c miller,where is dmitry going framing migratory decisions in the criminal underground,,PR,PB,2020 IEEE 91st Vehicular Technology Conference (VTC2020-Spring),2020,5,,,1-5
2801,active,,fed board,,,timothy dore,two burning questions on covid 19 did shutting down the economy help can we partially reopen the economy without risking the second wave,,BO,PB,,2020,4,,,
2801,active,,fed board,,,timothy dore,when wireless communication faces covid 19 combating the pandemic and saving the economy,,JO,PB,Frontiers in Communications and Networks,2020,11,1,,
2824,active,Methods and Applications for Massive One-mode and Bipartite Social Networks,maryland,2023,,lingxin x hao,on spectral algorithms for community detection in stochastic blockmodel graphs with vertex covariates,,JO,PB,IEEE Transactions on Network Science and Engineering,2022,9,9,5,3373-3384
2837,active,Aggregate Mark-Up and Unobserved Heterogeneity,atlanta,2023,,peng shao,delay analysis of hybrid wifi lifi system,,PR,PB,"2017 IEEE 28th Annual International Symposium on Personal, Indoor, and Mobile Radio Communications (PIMRC)",2017,10,,,1-6
2842,active,"Task-Specific Experience, Family Formation, and the Gender Wage Gap",cornell,2023,,isaac cohen,gender differences in wage expectations,,JO,PB,PLOS ONE,2021,6,16,6,e0250892
2849,active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",texas,2023,,zachary ward,patterns of sociotechnical design preferences of chatbots for intergenerational collaborative innovation a q methodology study,,JO,PB,Human Behavior and Emerging Technologies,2022,7,2022,,1-15
2849,active,"New estimates for the long-run trend in intragenerational, intergenerational and multigenerational mobility since 1850",texas,2023,,zachary ward,exploring the opportunities of ar for enriching storytelling with family photos between grandparents and grandchildren,,JO,PB,"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies",2023,9,7,3,1-26
2854,active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,michigan,2023,,andrew joung,the long term impact of un conditional cash transfers on labour market outcomes in ecuador,,PO,PB,,2024,,,,
2854,active,The Long-Run and Intergenerational Effects of Poverty on Labor Market Participation and Involvement in the Criminal Justice System,michigan,2023,,andrew joung,an agent based model for poverty and discrimination policy making,,BO,PB,Lecture Notes in Computer Science,2023,,,,391-414
2862,active,Labor Union Membership and the Baby Boom,chicago,2023,,henry downes,smiling women pitching down auditing representational and presentational gender biases in image generative ai,,JO,PB,Journal of Computer-Mediated Communication,2023,11,29,1,
2863,active,Local Market Concentration and its Determinants,boston,2023,,maxwell miller,from signaling to interviews in random matching markets,,JO,PB,SSRN Electronic Journal,2022,,,,
2878,active,Supply Chains and Inflation Dynamics,atlanta,2024,,bin wei,supply chain digital twin framework design an approach of supply chain operations reference model and system of systems,,JO,PB,Jurnal Manajemen Transportasi &amp; Logistik (JMTRANSLOG),2024,4,1,1,73
2882,active,Formal Eviction and Criminal Justice System Contact,seattle,2023,,william j von geldern,flipping the script on criminal justice risk assessment an actuarial model for assessing the risk the federal sentencing system poses to defendants,,PR,PB,"2022 ACM Conference on Fairness, Accountability, and Transparency",2022,6,,,366-378
2890,active,Technology Cycles and the Allocation of Talent,boston,2023,,jessica bai,a comprehensive survey of artificial intelligence techniques for talent analytics,,JO,PB,Turkish Journal of Computer and Mathematics Education (TURCOMAT),2020,12,11,3,1990-2000
2892,active,Population-level Determinants of SNAP Participation Patterns among Residents of North and South Carolina,irvine,2024,,chinedum o ojinnaka,measuring times to determine positions,,JO,PB,PLoS ONE,2011,5,6,5,e19796
2892,active,Population-level Determinants of SNAP Participation Patterns among Residents of North and South Carolina,irvine,2024,,chinedum o ojinnaka,unusually high metallicity host of the dark lgrb 051022,,PR,PB,AIP Conference Proceedings,2009,,,,269-272
2896,active,Military Service and Immigrants' Assimilation: Evidence from the Vietnam Draft Lotteries,philadelphia,2023,,melissa desfor,bayesian safe policy learning with chance constrained optimization application to military security assessment during the vietnam war,,JO,PB,IEEE Transactions on Neural Networks and Learning Systems,2025,1,36,1,830-841
2897,active,"Understanding the impact of urbanity and rurality on food security, SNAP participation, and receipt of emergency food before and during the COVID-19 pandemic",minnesota,2023,,patrick brady,quantifying global food trade a net caloric content approach to food trade network analysis,,JO,PB,Canadian Food Studies / La Revue canadienne des études sur l'alimentation,2015,9,2,2,75-76
2907,active,The Relationship between Military Service and STEM Outcomes: Integrating Data from Three Federal Statistical Agencies,nebraska,2023,,regina werum,who followed the blueprint analyzing the responses of u s federal agencies to the blueprint for an ai bill of rights,,JO,PB,JuristenZeitung,2023,,78,11,509
2909,active,Health Insurance Payer Mix Map of Wyoming,colorado,2024,,franz fuchs,using massive health insurance claims data to predict very high cost claimants a machine learning approach,,PR,PB,2023 1st International Conference on Cognitive Computing and Engineering Education (ICCCEE),2023,4,,,1-5
2913,active,Estimates of US Food Insecurity Dynamics: Measuring Food Insecurity Across the US with a New Synthetic Panel Approach,cornell,2024,,christopher b barrett,where to build food banks and pantries a two level machine learning approach,,JO,PB,The Journal of Purdue Undergraduate Research,2024,12,14,1,
2932,active,Human Capital and Startup Performance,triangle,2023,,yerodin bermiss,using deep learning to find the next unicorn a practical synthesis,,BO,PB,Redefining Innovation,2018,5,,,101-109
2939,active,,baruch,,,hongwei xu,bridging the generational gap exploring how virtual reality supports remote communication between grandparents and grandchildren,,PR,PB,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems,2023,4,,,1-15
2951,active,"Work, Race, Place, and Health: How Work Contexts Shape Racial/Ethnic Disparities in Mortality",baruch,2023,,jessica h hardie,introductory physics students recognition of strong peers gender and racial ethnic bias differ by course level and context,,JO,PB,Physical Review Physics Education Research,2022,12,18,2,
